workbook,source_path,package_original_path,package_xlsx_path,original_size_bytes,original_sha256,xlsx_size_bytes,xlsx_sha256,source_file_description,modernization_method,macro_project_marker
14nov.xls,/Users/dlev2617/Documents/Papers/~05-Published/Journal of the Transportation Research Forum/JTRF-RampMeter_HOTBypass/14nov.xls,code/simulation_workbooks/original_xls/14nov.xls,code/simulation_workbooks/xlsx_converted/14nov.xlsx,1495552,8de712f4f1dcd4f4e2205d1ab20aa56065cd74d91e7ea2e99d0ab7b90135879b,572229,5fd2835dff67fe66b5eba072fba641ac70b766199abc3660e9b6c86632bdb63a,"Composite Document File V2 Document, Little Endian, Os: MacOS, Version 10.3, Code page: 10000, Author: David M Levinson, Last Saved By: David Levinson, Name of Creating Application: Microsoft Excel, Create Time/Date: Wed Nov 14 23:56:37 2001, Last Saved Time/Date: Thu Nov 15 19:35:33 2001, Security: 0",LibreOffice headless conversion from Excel 98 BIFF/OLE .xls to .xlsx; original .xls preserved unchanged.,yes
14nov_results.xls,/Users/dlev2617/Documents/Papers/~05-Published/Journal of the Transportation Research Forum/JTRF-RampMeter_HOTBypass/14nov_results.xls,code/simulation_workbooks/original_xls/14nov_results.xls,code/simulation_workbooks/xlsx_converted/14nov_results.xlsx,79872,e247a693de2428570e60086f6f03b15f6b0e54f658d66a4d3578dbfb19b59bd8,61330,177d02c88ab23138ab7e8278836b1bfc123dea25445cf51878e4a1b5258fce1b,"Composite Document File V2 Document, Little Endian, Os: MacOS, Version 10.3, Code page: 10000, Author: David M Levinson, Last Saved By: David Levinson, Name of Creating Application: Microsoft Excel, Create Time/Date: Thu Nov 15 05:53:29 2001, Last Saved Time/Date: Thu Nov 15 19:37:23 2001, Security: 0",LibreOffice headless conversion from Excel 98 BIFF/OLE .xls to .xlsx; original .xls preserved unchanged.,no
